cmtid,ctime,author_username,comment,rating_star
"15404376723","1717562399","har.fit","Aroma:baunya enak krn soft"" gitu dan bukan yg tajam banget baunya. Tekstur:cair","5"
"7674512585","1646565296","d*****l","Wangi:Enak bener. Ketahanan:belum tau. Kemasan:bagus dan rapih terlihat berkelas. . Worthy si menurut gua","5"
"9928481112","1667019929","s*****9","Tekstur:Ok. Performa:Ok. Cocok Untuk:Unisex. . Parfume onix senoparty wangi tahan lama sangat","5"
"8585372691","1654492429","f*****g","Wangi:b aja. Ketahanan:b aja. Kemasan:good. . B aja.. Kualitas kek parfum² di indo*mart","4"
"6533634166","1636469062","","Kemasan:rapi,dan bagus. Ketahanan:lama. Wangi:mantul. . Wanginya Bikin pelanggan gue jadi betah inimah wkwwkkwk.","5"
"2811120357","1596966700","ekxmrt","baunya strong dan menyengat banget dan sangat maskulin, saya kira wanginya sweet, tapi saya akui emangvtahan lama bgt walaupun cuma 3x semprot, tapi gaterlalu suka wanginya","5"
"2202653809","1585723076","iqbale_31","Parfumnya mantap, dengan harga segini bisa dapetin wangi yang ga murahan. Pengirimannya jugaa cepet, order kemarin, besoknya sampe bandung. ","5"
"10349413658","1671413450","radensattria","Tekstur:cair. Performa:kira kira 5jam, bikin doi betah ndusel hehe. Cocok Untuk:untuk gua lah buktinya doi seneng ndusel 😎","4"
"2193358635","1585470845","muhammadalhikmah","Wangi sih, cuman kayanya ada bocor jg di bagian penyemprot nya","5"
"4980611204","1622829663","ardan.alvandie","Kemasan:kemasan sudah di upgrade dgn tambahan segel plastik bening tapi yg ini ga ada stickernya dong :( . Ketahanan:tahan lama seperti dedek kelvin ku. Wangi:wangi bgt kayak masa depanku. . overall good, salam metal kecil","5"
"9163937264","1659598238","g*****i","Cocok Untuk:dimana saja kapan saja. Tekstur:bagus. Performa:tahan lama. . Selalu setia sama si senoparty ini hehee.....","5"
"4984497750","1622876291","m*****4","Kemasan:Baik. Ketahanan:4-5 jam. Wangi:Sangat Wangi","5"
"3504537938","1606733276","h*****7","Sehari langsung sampe. Baik bgt adminnya jg. Wanginya gausa ditanya. Bkin awal bulan udh mau order lagi yg mexciola. Cinta bgt wanginya","5"
"3092891685","1601375191","","Ada perubahan aroma dan ketahanan yg signifikan sih ini, saya mau senoparty yang kemasan lama ajaaaaaaaaa 😩😩😩😩 wanginya udah pas bener trus skrg berubah","3"
"8973819906","1657824821","r*****4","Dulu jaman senoparty kemasan lama, gilak kwalitasnya keren... bau bakarat + ada manis2nya. setelah ganti kemasan malah menurun bau bakarat + alkohol dan dominan alkohol. sebagai pecinta senoparty dari awal kecewa banget, aroma yg dlu cocok udah g ada,  🙏🙏🙏, semoga jadi bahan koreksi. jmakasih","3"
"2714281021","1595233607","s*****b","Kualitas produk sangat bagus. Wanginya enak dan tahan lama. Bisa dipakai untuk cowok n cewek. Thank you seller ","5"
"9596195687","1663497450","l*****h","ini aku repurchase karena wanginya enak banget tp sygnya kali ini pas dateng spray sama tutupnya lepas gitu jd hrs dipasang lagi dan jadi berantakan dalem box packaging:(, tp overall masih oke bgt","4"
"5159461921","1624363310","adelalfayed21","Kemasan:rapih bgt si keren. Ketahanan:mengecewakan. Wangi:enak, cm kecewa ga sesuai reviewer omongin","4"
"5243382360","1625133735","m*****9","Kemasan:Oke. Ketahanan:tahan. Wangi:wangi. . Lebih suka yang fbw yang ini Kurang suka sama wangi nya terllu menyengat bikin pusing cocok untuk laki"" sih yang ini","5"
"16611199183","1726546769","r*****a","Wangi soft, kecium super remang"" gitu doang. Gak hype amat. Kek alkoholnya lebih kentara kyk pas lagi minum"". Ninggalin noda di baju. Enakan baunya di kulit tangan. Ntar ku update berapa jam tahan","2"
"5087172835","1623728011","","Magic banget sih ini wangi nya","5"
"2884950036","1598130190","dhedi.oky09","Dari adminnya baik banget, parfumnya enak. Mungkin kalo ada bintang 6 dikasih 6 😁. ","5"
"7998249354","1649384552","ansrg.r","Wangi:oke. Ketahanan:oke. Kemasan:oke. . wangi nya awet tahan lama udah sesuai ekspetasi ya","5"
"8542474795","1654083931","f*****o","Wangi:wanginya enak. Ketahanan:tahan lama. Kemasan:aman. . seneng bgt bisa beli pas ada voucher promo","5"
"5104929580","1623860248","dimaswirawan12","Kemasan:bagus . Ketahanan:lumayan. Wangi:wanginya si enak. . wanginy enak pertama tama si aga nyegrak tapi lama lma enak. kalo dipake in ke baju enak banget lama ilangnya","5"
"15990367279","1722189037","zurizkip","Aroma:enak. Durabilitas:tahan lama. . First time beli parfume dari onix, semoga bisa repeat order","5"
"3393791286","1605442023","hanungsa__","Baru coba sih karna terlalu hype gitu yg varian senoparty ini, untuk mendeskripsikan nya sulit sih tapi wanginya maskulin bgt. Kurang cocok kalo dipake orang yg suka wangi sweet","5"
"6091475901","1632528031","c*****a","Kualitas produk baik, kecepatan pengiriman baik, pengemasan menggunakan bubble wrap jadi aman","5"
"9234721908","1660215307","a*****y","Tekstur:air. Performa:good. Cocok Untuk:unisex. . senoparty botol ketiga guaa. gils enak bgt wanginya good job onix 👍🏻 maap gada fotonya","5"
"9200273492","1659945746","dawi_1234","Tekstur:halus. Performa:mantap. Cocok Untuk:pria. . Wangi banget enak wanginya, suka bgt pokok nya sama Senoparty","5"
"11989181827","1689294011","vinkevin31","Performa:wangi lumayan. Cocok Untuk:unisex. Tekstur:wangi seperti baccarat, semua temen ngira kalo lagi pake baccarat","5"
"12986389491","1698208492","f*****5","Wangi yang berkelas dan cukup tahan lama","5"
"10017734524","1668072965","a*****2","Cocok Untuk:semua. . Mantap penjualnya baru kirim kemarin barang sudah sampai","5"
"9804464628","1665685591","r*****_","Tekstur:cair mirip VP. Performa:yahudd, standar porting. Cocok Untuk:harian, balap, touring. . Sabiii ngabb, jangan ragu untuk check out, rpm bawah nya emang terasa strong, tapi kalo udah tengah sampe ujung jangan ditanya nusuk banged, 58 free pun lewat ngab!!!. . Ga sii tapi bener, Onix emang Sabi caurr abizzz no debat lah pokoknya, yang gua rasain si top note nya strong banget, tapi kalo udah masuk ke middle Dan bottom udahlah gua pasrah aja.","5"
"2336228515","1588602465","a*****6","Barang sudah sampai dengan selamat, sudah pembelian kedua kalinya disini, wanginya dijamin enak dan awet untuk seharian, thank you","5"
"13938211164","1705722838","r*****d","top mantap is the best 👍🏻","5"
"4223577180","1615006324","15abdan","Mantap kualitas nya, pasangan saya senang di kasi parfum nya. Senoparty emang paling debestttttt👍👍👍👍👍👍👍","5"
"2985210047","1599829450","a*****a","packing bagus, tp maaf banget aromanya norak kaya parfum bacar*tkw yang sehari-hari sy cium di jalan/tmpt ramai.. kecewa banget aromanya sm persis kaya parfum norak itu.. huhu ga sesuai ekspektasi bgt😭","1"
"9656930737","1664116734","bangdanday","Performa:Bagus. Cocok Untuk:Setiap acara. Tekstur:Cair. . Aroma nya masih tetap enak, tapi satu yang saya kurang suka dia meninggalkan bekas noda di pakaian warna putih.","5"
"8100378934","1650204360","s*****4","Ketahanan:tahan lama seharian dipake outdoor indoor. Kemasan:lucu menarik easy to bring. Wangi:unik. wood.","5"
"2330904890","1588503956","zolawh13","Respon cepet adminya, parfumnya gak ada duanya lah harum banget","5"
"2581008650","1592811685","h*****l","Respon penjual gercep mantap, wanginya semakin semngat menjalani hari hari ini. Mueheh","5"
"9870234960","1666349831","galihputraa_","Tekstur:oke. Performa:oke. Cocok Untuk:semua gender. . otw koleksi onix, next mau beli yg helena wkwk","5"
"8699908584","1655438427","8yulf72nsb","Barang cepet sampainya wanhinya lumayan good","5"
"3428313589","1605783971","fahmyratnadewi","Alhamdulillah pesanan udah sampe cepet banget dr mulai pengemasan pengiriman, semoga amanah terus ya seller thank u","5"
"12233501339","1691660481","windakurnia30","Jujur ga terlalu suka sama varian ini, padahal cinta banget sama FWB dan gratitude ☹️ menurutku wanginga ga keluar","4"
"6318230033","1634475062","ratihgstiani","Kemasan:bagus imoett. Ketahanan:belum d coba. Wangi:bangett. . Maap ga ke video","5"
"5167706861","1624440733","akang_musi24","Kemasan:kurang rapih, tutupnya kurang kuat pas buka tadi sempet copot . Ketahanan:blum tau. Wangi:belum coba smoga wangi. . Pengiriman cepat, respon penjual baik sering2 adain diskon yah onix wkwkwk","5"
"40199864498","1746112092","ryandimas336","Aroma:sweet and fress. Durabilitas:tahan lama","5"
"2228810636","1586339745","vrachmania","Suka bgt sama wangi nya😍 pengiriman nya cepat. The best buat olshop ini!","5"
"2834191972","1597303369","manada","Barang dikemas dengan sangat baik, pengiriman lumayan cepat, penjual responsif, semoga bisa berlangganan. ","5"
"7463237939","1644589522","inten02","Wangi:enak. . Baunya enak, tapi mungkin buat cewe lebih masuk wanginya yang mexicola ya.","5"
"2545446412","1592192078","","Wangi enak banget dong. Transisi note dr top ke mid ke base berasa. Longetivity di baju bagus tapi di kulit so so. Yang pasti value for money banget dibanding ente beli parfum isi ulang abal2. So pasti bakal repeat order ","5"
"6798480389","1638603248","s*****4","Kemasan:lucu. Ketahanan:lumayan. Wangi:lumayan. . Botolnya gemes bgt :) terimakasih, seperti wangi parfum bacarat  :)","5"
"7408397816","1644095489","judankahfi_13","Wangi:biasa aja. Ketahanan:sangat sebentar. Kemasan:sangat bagus sekali. . yang senoparty bau nya kurang tercium dan beberapa menit langsung hilang baunya, jujur ini pembelian gua ke 2 setelah scorpio. Masih mending scorpio bau nya sangat wangi dan ketahanan nya lama.","3"
"14365037958","1709339080","nico_sptr01","Ketahanan:sangat tahan lama. Tekstur:smooth. Cocok Untuk:unis3x. . selama ini yg dicari parfume nya","5"
"5153336816","1624322381","dita_savero","Terima kasih.... Barang sudah diterima dengan baik. Packaging aman, pengiriman cepat. Semuanya oke","5"
"11326599384","1682046427","panpan_xls","Aroma awal cukup menyengat, tapi ketahanan parfum cukup lama. Dengan harga sekian masih cukup oke","5"
"4423910813","1617230008","khusniasitta3","Setelah sekian lama menunggu akhirnya datng jugaaaaa🤗🤗🤗🤗","5"
"8552152560","1654169194","widetyo27","Ketahanan:lama. Kemasan:simple. Wangi:tahan lama. . Overall perfect. Kualitas QC sebaiknya ditingkatkan karena saat disemprotkan dengan posisi botol horisontal, isinya ada yang keluar dari sela2 semprotan & botol, sepertinya sealing antara sprayer ke botol kurang rapat...thanks","5"
"3199040853","1602839427","b*****z","Barang bagus, wanginya enak, kemasan keren, packaging aman, pengiriman produk cepet banget, recommended 👍","5"
"4575380904","1618802305","k*****c","Kemasan:stikernya ga nempel pinggir""nya, but it's ok la ya. Ketahanan:awet parah. Wangi:enak, tp lbh prefer mexicola manisnya","5"
"6384188274","1635052814","b*****8","Wangi: belum di coba. . Barang tiba dgn baik, pengemasan oke... Pkok nya rekomendasi dah","5"
"4184848344","1614615524","agung_perdana27","Barang terkirim sempurna.. untuk wangi saya kurang suka karna kurang nyengat.. terima kasih banyak min karna sudah memberi saya tutup lebih.. toko ini sangat rekomendasi","5"
"4580630793","1618839760","ahsinfalahi1999","Wangi: . . Pernah nyoba punya temen wangi enak dan tahan lama, alhasil ikutan beli ","5"
"11050368834","1679382326","kiki_zakiah14","Aaachh sumpah ini udh lebih dri 5x beliii oniixxx paling fav senoparty FWB sma roseeeeeee …. Mo nangis cium wangiii nya 😍😍","4"
"10136853260","1669206430","z*****_","pertama semprot emang aga strong tapi lama kelamaan baunya enak . nyemprotnya ditangan wanginya ampe satu kamar😔","5"
"5224903179","1624965213","m*****f","Kemasan:cool. Ketahanan:mayan lama. Wangi:enak bgt. . wajib punya banget sumpah gaesss gabakalan nyesel","5"
"4610231308","1619155869","mellyamellya570","makasih kak barang sudah sampek ","4"
"5296563346","1625637924","s*****y","Kemasan:super rapi, bubble wrap tebel jd aman selama pengiriman. Wangi:kurang suka sm top notes nya tp setelah itu wanginya enak. aroma parfum masculin bgt. . Semprot dikit aja wanginya udh ke bau bgt","5"
"37151992297","1744633673","aflafyradityaraditya","Aroma:enak sekali soft di hidung dan manis. Durabilitas:kuat untuk seharian","5"
"41528801580","1746759290","d*****1","Packaging nya mewah, wanginya enak mirip kek baccarat. Tahan lama banget dan selalu nempel dibaju","5"
"7992902681","1649334025","phndyn","Wangi:terlalu nyengatt. Ketahanan:belum tau. Kemasan:mewah","5"
"4692898871","1619984851","","Kemasan:bad, sorry niko. Ketahanan:untuk dipakaian 1harian, di kulit beberapa jam saja. Wangi:enak. . Saya paham pasti adanya human erorr dalam jam crowded semoga next lebih baik lg karena leher parfumku yg ini bocor sehingga parfumnya jd ga full tp karena ku sayang onix jadi aku tetep support thx you onix","4"
"2954676411","1599372209","annidasofia","Packanging rapi bener.. bubble wrap tebel jd parfum aman🤟🏻 pengiriman secepat kilat cuy ga nyangka uda nyampe 💯💯💯🇲🇨🇲🇨","5"
"12863190990","1697209228","k*****z","Udah beberapa kali order disini..seno botol kedua ini, thank you nico...tapi sayang kok g dpt bonus tester ya pdhl udah mborong 🤭","5"
"4300446906","1615794717","","Sayang bat ga dapet totebagnya, untuk wanginya tahan lama , mantap battt cewe aneee suka, malah dia mau samaan juga, thankyou onix semoga makin berkembang","5"
"5189817605","1624630420","p*****n","Kemasan:ciamik. Ketahanan:12 hrs++. Wangi:mewah. . Produk lokal terbaik sejauh ini. Thanks","5"
"3013898230","1600173730","arbi.28s","Mantaplah pokoknya, packaging mantap, barang mantap, admin mantap, ekspedisi mantap.","5"
"7455538751","1644536344","amaliap_","Kemasan:good. Wangi:mantap. Ketahanan:oke. . Sincaaaa ini oke banget sih ga boong yaaa beneran","5"
"2324607264","1588387210","r*****a","Terima kasih. Barang sampai dengan selamat, sudah dicoba oleh pacar saya. Wangi nya awet dan dia suka. Langganan nih. ","5"
"10509103293","1673191051","f*****a","Tekstur:Cair. Performa:Mantap. Cocok Untuk:Outdoor/Indoor. . wanginya melekat banget pokoknya, tahan lama lagi","5"
"6088511567","1632486034","donydons11","Kemasan:lebih suka yg lama si. . Ketahanan:indoor bisa 8jam. Wangi:jangan di tanya deh. . . Wajib punya.","5"
"4372243074","1616628542","suwadihwang","Kemasan:Bagus . Ketahanan:di kulit saya 4 jam ( memudar ). Wangi: ini sama sekali bau parfum isi ulang yg namanya Baccarat ( bau rumah sakitnya nyengat ). . Overall aku tdk suka dngan parfum senoparty ini🙏🏻karena dipikiran aku parfum ini akan memberi cirikhasnya sndri , eh ternyata ini sama persis bau parfum isi ulang 5rb an 😭😭😭😭😭😭","2"
"3470279046","1606296607","erci_collection","3 aja wanginya persis keg baccarat, pengiriman with packing oke lah","3"
"3466564622","1606263131","sunan18","Chat support nya kece, fast respon. Pengiriman kilat! Packing mantap! ","5"
"31691707437","1740635333","warislow21","Aroma:wangi enak engga ngengak di idung. Durabilitas:sangat awet dan tahan lama","5"
"2327298805","1588420429","sonytrisamosir","Wanginya mantul banget asli, smooth enak. Respon penjual juga cepat.","5"
"9558646603","1663144531","e*****i","Tekstur:lembut. Performa:bagus. Cocok Untuk:laki laki dan perempuan. wanginya lembut. tahan lama","5"
"8418829784","1652961782","d*****5","Wangi:wangi awal menyengat tpi kalo udh lama jadi soft. Ketahanan:Lamaa sekali. Kemasan:Okee","4"
"4571192147","1618740536","k*****h","Kemasan:rapih dan aman. Ketahanan:wanginya nempel trs dibaju. Wangi:mirip baccarat. . ada sedikit kendala di bagian tutup parfume nya, susah dibuka dan copot tp gpp lah bisa di rekatin lg pake lem besi wkwkwk!","4"
"3134827018","1602042570","r*****d","Sesuai pesanan, packing juga aman banget jadi ngga rusak barangnya. Gak keburu difoto. Pokoknya bagus. Makasih😊","5"
"4347011935","1616324106","ewikdaud80","Kemasan:bagus. Ketahanan:bagus. Wangi:tahan lama. . Pengemasan sangat baik, pengiriman cepat.","5"
"41535979893","1746792105","s*****y","Udah cinta banget sama senoparty ❤️","5"
"2482884804","1591159715","mr_shoes0720","Recomended seller.. Barang sesuai pesanan.. Dan wanginya minta ampun.. The best pkoknya..","5"
"9405058390","1661698827","pandusad","Cocok Untuk:unisex ini tapi lebih cocok kalem. Tekstur:lembut. Performa:lama pastinya. . Onix gg lah.. walaupun terkendala karena silambat wkwkwk.. tapi langsung di tanggapi samaa admin yang sangat ramah.. joss pokoke","5"
"2936543468","1599050532","pipitchayati","Thx onix suka bgt sama bau parfumnya, mirip bgt sama baccarat rouge 540. Sukses selalu onix.id","4"
"5181914331","1624573550","bilka_id0828","Kemasan:tidak tersegel plastik sprti parfum2 sebelumnya. Ketahanan:lumayan. Wangi:wanginya aneh awal mirip baccarat rouge tapi lama2 kelamaan tambah aneh lagi","4"
"14404316091","1709624091","antonn04","semoga cocok","5"
"3570686322","1607563493","molek_handmade","Repeat order . Pengiriman super cepat . Aroma nya masih sama kwalitas terjaga.. Onix mantull","5"
"2969530084","1599633866","f*****n","Wanginya enakkk bgt dan mayan awet. Packing oke. Kirim cpt. Thanku!","5"
"4660245678","1619662280","putusuarnata","Kemasan:packing bubble wrap sudah tebal 👍 namun masih sedikit bocor dan tutup lapisan dalam lepas. Ketahanan:cukup lama 7/10. Wangi: enak manis sopan (soft)","4"
"41538408675","1746804059","r*****a","Aroma:wangi. Durabilitas:tahan lama. Tekstur:cair. . Wangi euy tapi keknya ga tahan lama wkwkw. Yaudhlah tapi enak euy wanginya","5"
"2284987749","1587557816","bayuasmarabangun3688","Packing aman bgt, wanginya saya suka😍 dibonusin masker lg heheh. Terimakasih admin, Next saya order lg","5"
"4207873168","1614855059","","Wanginya mantap sih cuma pengiriman ny lama sampai 6 hari","4"
"12457489780","1693640922","n*****5","Ketahanan:belum dicoba. . Pengiriman cepat,barang nyampe dengan selamat,packaging bagus kalo bertahan lama wanginya beli lagi👍","5"
